1652969418.93978,-0.0063256025314331,-0.0087965130805969,-0.0142813920974731,0.6902704238891602,0.311461478471756,-0.653083860874176,-0.0803247168660163,0.2057293504476547,0.7099161148071289,0.8130729615682355,-0.3167306222169035,0.6247480500065501,122.0
1652969418.949647,0.002425193786621,-0.0115115642547607,0.0097750425338745,0.6938486695289612,0.306829422712326,-0.6514826416969299,0.0003869738429784,0.2179282754659652,0.7181276082992554,0.8168788788011481,-0.3118599669135866,0.630214312952476,122.0
1652969418.959703,0.0160948038101196,-0.0106263160705566,0.0389431416988372,0.6974062323570251,0.301434576511383,-0.6502012610435486,0.1043780818581581,0.2010907083749771,0.7402371168136597,0.8204125994921674,-0.3061968573040046,0.6350036345213962,122.0
1652969418.969633,0.0207826495170593,-0.0143520832061767,0.0596519410610199,0.7008361220359802,0.295130044221878,-0.6494051218032837,0.2312506139278412,0.1679450571537017,0.7589337229728699,0.8234699569758556,-0.29959162979151,0.6390610289833824,122.0
1652969418.979628,0.0031616687774658,-0.0291890501976013,0.0475644171237945,0.7040985226631165,0.2879609763622284,-0.6490945219993591,0.3410404920578003,0.1606235057115554,0.7485668659210205,0.8260233610493408,-0.2920969453114309,0.6421965464040601,122.0
1652969418.989579,-0.015468418598175,-0.0412837862968444,0.0265541076660156,0.7073019742965698,0.2803763151168823,-0.648932158946991,0.3791521191596985,0.1787569671869278,0.7325423359870911,0.8284097796489908,-0.2841861324810141,0.6446326042401558,122.0
1652969418.999717,-0.0230622887611389,-0.048626959323883,0.0133101642131805,0.7105165719985962,0.2728988230228424,-0.6486079692840576,0.3520469963550567,0.2052730023860931,0.705879271030426,0.8309170577747832,-0.2764049332738101,0.6468302883659945,122.0
1652969419.009469,-0.0205846428871154,-0.046924352645874,0.0121212303638458,0.7137304544448853,0.2659243047237396,-0.6479760408401489,0.2792116403579712,0.2169645279645919,0.6767571568489075,0.8336489613561461,-0.269162629833856,0.649191060487237,122.0
1652969419.019475,-0.0146189928054809,-0.0436108708381652,0.0136867463588714,0.7168590426445007,0.2596590518951416,-0.6470627784729004,0.2072293013334274,0.2171570807695388,0.6425440907478333,0.8365267751809713,-0.2626691254923676,0.6519011046446841,122.0
1652969419.029447,-0.0107048749923706,-0.0490956902503967,0.019036054611206,0.7198266386985779,0.2540656328201294,-0.6459878087043762,0.1489291042089462,0.2098449468612671,0.6004539132118225,0.8394076827964492,-0.2568815106449004,0.6548154190188562,122.0
