0.0,8.309909847646342e-05,0.00020270903809267325,4.243008216607938e-05
1.0,0.0,0.0,0.0
2.0,-0.00010481030169729724,-0.000207723468368493,-4.866476261138356e-05
3.0,-0.00023193237854583684,-0.0004210957168954086,-0.00010429957350263937
4.0,-0.00038148209824977186,-0.0006408890697851917,-0.00016797167786659317
5.0,-0.000553284078612199,-0.0008682800154373477,-0.0002401235548815544
6.0,-0.0007464722872413318,-0.0011041651537406784,-0.0003197990991066681
7.0,-0.0009596063309575151,-0.0013484919759833688,-0.000404920360936052
8.0,-0.0011912048555241458,-0.0016006274420948849,-0.0004933193432329941
9.0,-0.001440224790833526,-0.0018595536671651204,-0.0005829398530182778
10.0,-0.0017065270904252654,-0.002123787009629229,-0.0006716472115928271
11.0,-0.0019908608155560113,-0.002391319353241941,-0.0007573053721447034
12.0,-0.0022945385849284135,-0.002659515077468837,-0.0008374464697358266
13.0,-0.002619377811961957,-0.002925388862814715,-0.0009088964428517595
14.0,-0.0029675730949737878,-0.0031860405871735006,-0.0009684692568950455
15.0,-0.0033409480842644095,-0.003438870054541279,-0.0010137930780197116
16.0,-0.003740221130542307,-0.003681534946919642,-0.001042363641289907
17.0,-0.0041650967273897275,-0.003911942139918939,-0.0010506667328455963
18.0,-0.004614756178188592,-0.004128160271685097,-0.001034939018978732
19.0,-0.00508833067222561,-0.004328120315986348,-0.0009921618172392577
20.0,-0.005585262932149161,-0.004509539017066789,-0.0009210855639331736
21.0,-0.006105366814143731,-0.004670123625640725,-0.0008230443756683838
22.0,-0.006648331403990892,-0.004807502797737857,-0.0007009655311721812
23.0,-0.007212870680815667,-0.004919162680642693,-0.0005572135794853606
24.0,-0.007796629543658518,-0.005002480459878739,-0.00039270106920954914
25.0,-0.008397066971261805,-0.005054084393078256,-0.00020701143987368864
26.0,-0.009011849398569204,-0.005069164045661392,9.936246170960035e-07
27.0,-0.009638306556866288,-0.005041316828247407,0.00023150913277911642
28.0,-0.010273173890072951,-0.004963317365958847,0.00048382008070469134
29.0,-0.010912898391391167,-0.0048291745009063445,0.0007585405981457422
30.0,-0.011554065590863584,-0.004635336587512948,0.001056315260906742
31.0,-0.012193701507288554,-0.004379702003256781,0.0013742819105699877
32.0,-0.012828967006032536,-0.004060707874118694,0.0017067911660045459
33.0,-0.013456510338360815,-0.003677912785980878,0.002047498879811349
34.0,-0.014072165106821037,-0.0032321599195593675,0.002389310258782453
35.0,-0.014671137168272886,-0.002724714933292371,0.002725245085483391
36.0,-0.015249013804599126,-0.0021576463393215913,0.0030496464792150665
37.0,-0.015802895306455848,-0.0015338627563952155,0.0033572029074726236
38.0,-0.01633143340932765,-0.0008555104181315041,0.0036414585159295744
39.0,-0.016834263826762,-0.0001241335869992719,0.0038945924845225667
40.0,-0.017311566582667515,0.0006569349581900263,0.004108219160947904
41.0,-0.017763561718766252,0.0014816790285764486,0.004274749046298259
42.0,-0.01819036820294895,0.002342856741776174,0.004389583222016466
43.0,-0.018592445620554444,0.003232428600950158,0.004451706722329895
44.0,-0.018970040494158347,0.004141792921230063,0.00446105290850063
45.0,-0.019322589539005907,0.005062919043655545,0.004416830787404423
46.0,-0.019649554040867063,0.005987404626622374,0.004317977577677549
47.0,-0.01995030086579397,0.006905157931727702,0.004162200035315759
48.0,-0.020222982986544437,0.007806232104558976,0.003944041808085165
49.0,-0.02046457144631777,0.008683621815686098,0.003655518661593125
50.0,-0.020671306733553763,0.009533427541493224,0.003289701767480988
51.0,-0.02083900416782034,0.010353111422004064,0.0028438418242555863
52.0,-0.020965074834037666,0.011139528747452707,0.0023198776935254256
53.0,-0.021051252816841715,0.011887702224526604,0.0017239248684688731
54.0,-0.02110252817909512,0.01259133337974839,0.0010647476622473021
55.0,-0.02112298288156539,0.013245338884632578,0.00035003719447197583
56.0,-0.0211139038280213,0.01384752084621528,-0.0004168063282912485
57.0,-0.02107493883994885,0.014396844319246937,-0.001236719336735039
58.0,-0.021005101221313372,0.014892172716167374,-0.0021122208483173623
59.0,-0.020903327132023634,0.015332926822880526,-0.003044326046367805
60.0,-0.02077027283262966,0.015718944985629292,-0.00403188650733385
61.0,-0.02060969390153015,0.01604877052650001,-0.005071787518977185
62.0,-0.02042651224889185,0.016319674314211302,-0.006156068442893918
63.0,-0.020224992739785334,0.016529851323424043,-0.007269627262903295
64.0,-0.02000964904955758,0.016678230060810612,-0.008395603302448491
65.0,-0.01978374001261532,0.016763596257567414,-0.009523820446046459
66.0,-0.019546839897940368,0.016784655439390728,-0.010651648789993272
67.0,-0.019297452411019378,0.016739030470228896,-0.011777776142504548
68.0,-0.0190369560083555,0.016623229154177667,-0.012898114755201771
69.0,-0.018769650697545354,0.016435073987532016,-0.014006282149311348
70.0,-0.018500068477893827,0.016175186791278214,-0.015094317180534958
71.0,-0.018231083419434347,0.01584565545949833,-0.01615223520288009
72.0,-0.01796460941240949,0.015448348740857213,-0.017168538280694014
73.0,-0.017702390023436633,0.0149838466868962,-0.01813395330439168
74.0,-0.01744508830613265,0.014451070849915742,-0.019045852795433145
75.0,-0.017192707859873032,0.013848449932270268,-0.019907218896386043
76.0,-0.01694583100303825,0.01317575431600648,-0.020720207778453032
77.0,-0.016704784572855055,0.01243548690595674,-0.021481951522427496
78.0,-0.016470103008410363,0.01163269012691906,-0.022186416439525788
79.0,-0.01624526036679743,0.01077268786129443,-0.022827153743787233
80.0,-0.016036483246860196,0.009860038578437955,-0.023396626889815978
81.0,-0.015849024408874854,0.008898427851093052,-0.023885568916991146
82.0,-0.015683629268901496,0.007889903174803677,-0.024286622451479077
83.0,-0.015536511286163632,0.0068361301864669245,-0.02459836412840207
84.0,-0.015403439246696739,0.005739905069609303,-0.024823936486426855
85.0,-0.015282621196646553,0.004604953855116981,-0.024966148723754134
86.0,-0.015173122841960653,0.0034364351804540105,-0.025024839062947172
87.0,-0.015073592840847588,0.0022406317119459604,-0.02499837116577202
88.0,-0.014982941685965973,0.0010235230426909943,-0.024885640245236606
89.0,-0.014899686134729553,-0.00020820519335350176,-0.024686557304155702
90.0,-0.014821783857826957,-0.0014468365773847895,-0.024402884796741017
91.0,-0.014748526566931326,-0.002686112563586924,-0.024039481975266588
92.0,-0.014681048788399716,-0.003921556038474569,-0.023603084647389656
93.0,-0.014620268056389758,-0.005148406122769542,-0.023099519083690515
94.0,-0.01456465143927561,-0.006361797480053692,-0.022534014451809373
95.0,-0.014510986694111244,-0.007557345476428275,-0.021912781528909738
96.0,-0.014457379150171791,-0.008729568891111497,-0.021241875419724124
97.0,-0.014403537049426597,-0.009872278286892803,-0.020525992482992854
98.0,-0.014348461977195302,-0.01098056529131039,-0.019769753774438167
99.0,-0.014289818923754003,-0.012050100748978766,-0.018977912874749495
100.0,-0.014224220302330257,-0.01307623466016019,-0.018153628526861303
101.0,-0.014147891079569307,-0.014054650258294584,-0.017299129039242647
102.0,-0.0140595601618344,-0.014982212882959147,-0.016416508494427842
103.0,-0.01396162233113228,-0.01585811905311149,-0.015506924072636777
104.0,-0.013857272172905485,-0.0166821626663208,-0.014571481344662603
105.0,-0.013748365240095579,-0.017452379455988848,-0.013612121476578403
106.0,-0.01363609172495496,-0.01816719634825165,-0.012631789833768399
107.0,-0.013521573296746274,-0.01882670405243786,-0.01163431874082685
108.0,-0.013406007155738028,-0.019431631254701362,-0.010623239897381396
